periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,105-OA01. New attendance,105-OA02. Re-attendance,108-CI02. No. of admissions,105-MA04a. Deliveries in unit - Total,105-PN01a. Post Natal Attendances - Mother,105-AN05. Total ANC contacts/visits (New clients + Re-attendances),105-CL01. BCG,105-CL02. Protection At Birth for TT(PAB),105-CL07. IPV,105-CL11. PCV 1,105-CL12. PCV 2,105-CL13. PCV 3,105-CL14. Rotavirus 1 Vaccine,105-CL15. Rotavirus 2 Vaccine,105-CL16. Measles (MR1),105-CL17. Measles 2 (MR2),105-FP01. Oral. Lo-Femenal,105-FP02. Oral. Microgynon,105-FP03. Oral. Ovrette or another POP,105-FP04. Oral. Levonogesteral,105-FP05. Oral. Others,105-FP06. Injectable DMPA(IM)3 months,105-FP07. Injectable DMPA(SC) 3 months,105-FP08. Injection 2 months,105-FP09. Injection 1 month,"105-FP10. 3 year implant (e.g. implananon NXT, Levo plant)",105-FP11. 4 year implant (e.g. Sino plant),105-FP12. 5 year implant (e.g. Jadella),105-FP13. IUD-Copper-T,105-FP14. IUD-Hormonal,105-FP15. FAM-SDM method,105-FP16. FAM-LAM,105-FP17. FAM-Two Days Method,105-FP18. Emergency Contraceptive Pills users,105-FP19. Female Condoms,105-FP20. Male Condoms,105-HT06. Individuals Received HIV test results,105-MF01. Female sterilization (tubal ligation),105-MF02. Male sterilization (vasectomy),105-PN01b. Post Natal Attendances,105-CH01. Vit A supplement (1st Dose),105-CH02. Vit A supplement (2nd Dose)
202310,October 2023,202310,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nadangira Health Centre III,TKpSl9J25U1,Nadangira Health Centre III,,,1665.0,6.0,69.0,16.0,39.0,178.0,27.0,27.0,63.0,24.0,31.0,30.0,24.0,31.0,26.0,7.0,,,,,,,,,,,,,,,,,,,,,243.0,,,39.0,418.0,
202310,October 2023,202310,,MOH - Uganda,South Central,Masaka District,Buwunga Subcounty,Nakasojjo Health Centre III,Hv485zI15KB,Nakasojjo Health Centre III,,,454.0,1.0,88.0,11.0,57.0,105.0,25.0,0.0,26.0,26.0,15.0,18.0,26.0,15.0,25.0,148.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,,,57.0,631.0,506.0
202310,October 2023,202310,,MOH - Uganda,North Central,Kayunga District,Kayunga Town Council,Namagabi Health Centre II,q3aAGW0y5PH,Namagabi Health Centre II,,,95.0,4.0,,1.0,1.0,12.0,35.0,0.0,135.0,55.0,45.0,80.0,55.0,45.0,35.0,358.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1449.0,2126.0
202310,October 2023,202310,,MOH - Uganda,Bukedi,Budaka District,Budaka Town Council,Namengo Health Centre III,dJd3ohZ6VTQ,Namengo Health Centre III,,,112.0,1.0,76.0,22.0,31.0,75.0,58.0,58.0,17.0,30.0,23.0,17.0,30.0,23.0,19.0,112.0,,,,,,,,,,,,,,,,,,,,,50.0,,,31.0,678.0,112.0
202310,October 2023,202310,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Naminage Health Centre II,T0oqCwE0vOw,Naminage Health Centre II,,,1340.0,66.0,,39.0,179.0,168.0,62.0,22.0,72.0,72.0,71.0,70.0,72.0,71.0,68.0,,,4.0,,6.0,,75.0,88.0,,,75.0,,10.0,,,,,,,,,,,,179.0,745.0,735.0
202310,October 2023,202310,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Namisambya Health Centre II,SyvXEPay46Q,Namisambya Health Centre II,,,311.0,,,32.0,111.0,71.0,28.0,28.0,41.0,30.0,35.0,41.0,30.0,35.0,31.0,,,,,20.0,,77.0,214.0,,,2.0,,,,,,,,,,2.0,,,,111.0,336.0,511.0
202310,October 2023,202310,,MOH - Uganda,South Central,Wakiso District,Kakiri Subcounty,Nampunge Health Centre II,O3FdvltAUSh,Nampunge Health Centre II,,,193.0,24.0,14.0,4.0,33.0,34.0,20.0,,34.0,34.0,28.0,33.0,34.0,28.0,215.0,,,,,,,9.0,26.0,,,1.0,,2.0,,,,1.0,,,,91.0,87.0,,,33.0,676.0,433.0
202310,October 2023,202310,,MOH - Uganda,Busoga,Jinja District,Butagaya Subcounty,Nawampandha Health Centre II,OJAHaxY7rug,Nawampandha Health Centre II,,,334.0,20.0,,5.0,38.0,17.0,15.0,15.0,24.0,15.0,19.0,9.0,15.0,19.0,15.0,,,9.0,,,,13.0,24.0,,,1.0,,,,,,,,,,74.0,,,,38.0,519.0,190.0
202310,October 2023,202310,,MOH - Uganda,North Central,Kayunga District,Nazigo Town Council,Nazigo Mission Health Centre II,Wt9Xc9u5KQ1,Nazigo Mission Health Centre II,,,240.0,7.0,,19.0,19.0,95.0,42.0,42.0,26.0,47.0,46.0,40.0,47.0,46.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,19.0,370.0,400.0
202310,October 2023,202310,,MOH - Uganda,Teso,Ngora District,Ngora Town Council,Ngora Freda Carr Hospital,MNhe4FaQw7v,Ngora Freda Carr Hospital,,,759.0,28.0,295.0,23.0,198.0,149.0,40.0,,80.0,78.0,72.0,80.0,78.0,72.0,73.0,10.0,,1.0,,,,13.0,153.0,,,5.0,,3.0,,,,,,,,23.0,,,,238.0,1740.0,190.0
202310,October 2023,202310,,MOH - Uganda,South Central,Lwengo District,Kkingo Subcounty,Nkoni Health Centre III,EBmWiWJFu2L,Nkoni Health Centre III,,,682.0,,127.0,16.0,8.0,103.0,17.0,17.0,24.0,29.0,27.0,24.0,29.0,17.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,68.0,,,8.0,175.0,331.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Kabarole District,Ruteete Subcounty,Nkuruba Health Centre III,NPsUXWauJwy,Nkuruba Health Centre III,,,178.0,1.0,78.0,8.0,,43.0,11.0,2.0,5.0,5.0,8.0,5.0,5.0,8.0,6.0,3.0,,,,,,,,,,,,,,,,8.0,,,,,141.0,,,23.0,16.0,157.0
202310,October 2023,202310,,MOH - Uganda,South Central,Mpigi District,Muduuma Subcounty,Nswanjere Health Centre III,VXTxQRCiH2C,Nswanjere Health Centre III,,,457.0,27.0,46.0,15.0,22.0,43.0,8.0,0.0,30.0,16.0,14.0,14.0,16.0,14.0,21.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,22.0,286.0,164.0
202310,October 2023,202310,,MOH - Uganda,South Central,Sembabule District,Ntuusi Town Council,Ntuusi Health Centre III,DWXYwCh0PuW,Ntuusi Health Centre III,,,264.0,0.0,,35.0,35.0,79.0,64.0,0.0,74.0,74.0,60.0,64.0,74.0,60.0,56.0,13.0,,,,,,,,,,,,,,,,,,,,,59.0,,,35.0,1545.0,36.0
202310,October 2023,202310,,MOH - Uganda,Bugisu,Mbale District,Nyondo Subcounty,Nyondo Health Centre III,vaNMmgaScuW,Nyondo Health Centre III,,,74.0,,,24.0,87.0,94.0,27.0,27.0,62.0,29.0,20.0,33.0,29.0,20.0,26.0,9.0,,,,,,90.0,,,,44.0,,,,,,,,,,,64.0,,,86.0,572.0,980.0
202310,October 2023,202310,,MOH - Uganda,North Central,Nakasongola District,Nakasongola Town Council,Our Lady Nakasongola Health Centre III,FWFO4gWgFSk,Our Lady Nakasongola Health Centre III,,,293.0,5.0,47.0,24.0,40.0,68.0,13.0,13.0,24.0,10.0,10.0,14.0,12.0,14.0,17.0,3.0,,,,,,,,,,,,,,,,,,,,,34.0,,,40.0,173.0,733.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Kamwenge District,Kamwenge Town Council,Padre Pio Health Centre IV,XuummkDfiEK,Padre Pio Health Centre IV,,,373.0,0.0,153.0,36.0,120.0,177.0,81.0,81.0,51.0,41.0,46.0,51.0,41.0,46.0,71.0,31.0,0.0,,,,,,,,,,,,,,,35.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0,120.0,2055.0,0.0
202310,October 2023,202310,,MOH - Uganda,Bukedi,Pallisa District,Pallisa Town Council,Pallisa Mission Health Centre III,o9Cx4B22Mu5,Pallisa Mission Health Centre III,,,469.0,,133.0,50.0,195.0,326.0,50.0,50.0,134.0,69.0,71.0,65.0,69.0,71.0,98.0,32.0,,,,,,,,,,,,,,,,,,,,,21.0,,,195.0,580.0,10.0
202310,October 2023,202310,,MOH - Uganda,Busoga,Jinja City,Jinja North Division,Soft Power Clinic,qCl4oiQptB0,Soft Power Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310,October 2023,202310,,MOH - Uganda,South Central,Masaka District,Bukakata Subcounty,Ssunga Health Centre III,EJjtvQaTkx8,Ssunga Health Centre III,,,536.0,7.0,61.0,17.0,23.0,115.0,41.0,41.0,33.0,37.0,34.0,39.0,37.0,34.0,30.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,,,24.0,123.0,65.0
202310,October 2023,202310,,MOH - Uganda,Teso,Bukedea District,Kachumbala Subcounty,St Martha Maternity Home,CJfa9yR5Db5,St Martha Maternity Home,,,219.0,197.0,,16.0,48.0,39.0,78.0,78.0,74.0,108.0,86.0,74.0,108.0,86.0,88.0,,,,,,,5.0,15.0,,,4.0,,2.0,1.0,,,,,5.0,,,,,,57.0,257.0,6771.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Town Council,St. Adolf Health Centre II,Xdt1jdUOQm2,St. Adolf Health Centre II,,,129.0,6.0,,27.0,93.0,88.0,57.0,,61.0,36.0,38.0,25.0,36.0,38.0,30.0,5.0,,,,,,,,,,,,,,,,27.0,,,,,83.0,,,93.0,208.0,146.0
202310,October 2023,202310,,MOH - Uganda,South Central,Lwengo District,Ndagwe Subcounty,St. Aloysius Namabaale,DYuQQTl4VFn,St. Aloysius Namabaale,,,1052.0,7.0,,7.0,7.0,37.0,29.0,2.0,30.0,28.0,22.0,26.0,26.0,22.0,21.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,217.0,17.0
202310,October 2023,202310,,MOH - Uganda,South Central,Kyotera District,Kasaali Town Council,St. Andrews Bkira Maria Health Centre IV,HXw8RJKyuDz,St. Andrews Bkira Maria Health Centre IV,,,724.0,25.0,275.0,64.0,70.0,202.0,46.0,43.0,15.0,9.0,7.0,15.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,15.0,75.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,70.0,18.0,0.0
202310,October 2023,202310,,MOH - Uganda,Bukedi,Tororo District,Eastern Division,St. Anthony's Hospital,iOwO7cTQKfH,St. Anthony's Hospital,,,405.0,54.0,59.0,35.0,0.0,158.0,0.0,27.0,25.0,25.0,11.0,23.0,25.0,11.0,17.0,20.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1283.0,456.0
202310,October 2023,202310,,MOH - Uganda,Bugisu,Mbale City,Industrial Division,St. Austin Mbale Health Centre II,MtE5RAbwwNx,St. Austin Mbale Health Centre II,,,146.0,2.0,,5.0,50.0,80.0,26.0,,37.0,37.0,25.0,35.0,39.0,25.0,35.0,15.0,,,,,,,,,,,,,,,,,,,,,58.0,,,53.0,74.0,60.0
202310,October 2023,202310,,MOH - Uganda,North Central,Kyankwanzi District,Kyankwanzi Subcounty,St. Balikudembe Health Centre III,H461gSsRGrd,St. Balikudembe Health Centre III,,,170.0,5.0,30.0,6.0,6.0,33.0,41.0,37.0,72.0,23.0,38.0,49.0,,5.0,120.0,90.0,,,,,,,,,,,,,,,1.0,6.0,,,,,30.0,,,6.0,218.0,415.0
202310,October 2023,202310,,MOH - Uganda,South Central,Rakai District,Kifamba Subcounty,St. Bernard Mannya Health Centre III,a7obyfFdJ8u,St. Bernard Mannya Health Centre III,,,2226.0,133.0,118.0,27.0,39.0,108.0,45.0,45.0,48.0,32.0,24.0,16.0,15.0,15.0,29.0,12.0,,,,,,,,,,,,,,,,21.0,,,,,86.0,,,39.0,636.0,1215.0
202310,October 2023,202310,,MOH - Uganda,Teso,Amuria District,Ogolai Subcounty,St. Claire Orungo Health Centre III,jcEuyATQbMK,St. Claire Orungo Health Centre III,,,863.0,,403.0,85.0,166.0,238.0,47.0,47.0,53.0,38.0,43.0,53.0,38.0,43.0,53.0,66.0,,,,,,,,,,,,,,,,,,,,,234.0,,,166.0,484.0,316.0
202310,October 2023,202310,,MOH - Uganda,North Central,Buikwe District,Njeru Central Division,St. Francis Health Care Services Health Centre,tDnc44nKr26,St. Francis Health Care Services Health Centre,,,509.0,82.0,133.0,71.0,212.0,277.0,71.0,71.0,53.0,85.0,74.0,53.0,66.0,55.0,79.0,,,,,,,,,,,,,,,,,,,,,,394.0,,,212.0,1977.0,
202310,October 2023,202310,,MOH - Uganda,North Central,Nakasongola District,Migeera Town Council,St. Francis Health Centre III,ryU8AKAQAnR,St. Francis Health Centre III,,,321.0,16.0,60.0,19.0,82.0,42.0,14.0,14.0,55.0,23.0,31.0,32.0,23.0,31.0,37.0,,,,,,,,,,,,,,,,,,,,,,98.0,,,82.0,134.0,
202310,October 2023,202310,,MOH - Uganda,South Central,Mpigi District,Kituntu Subcounty,St. Francis Of Asisi Kitakyusa Health Centre III,BHcwvgx7GbR,St. Francis Of Asisi Kitakyusa Health Centre III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202310,October 2023,202310,,MOH - Uganda,North Central,Nakasongola District,Kakooge Town Council,St. Franciscan Health Centre,rP3cpyzkW4m,St. Franciscan Health Centre,,,438.0,64.0,103.0,24.0,75.0,85.0,20.0,7.0,25.0,20.0,22.0,22.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,,56.0,,,75.0,332.0,155.0
202310,October 2023,202310,,MOH - Uganda,North Central,Kassanda District,Kassanda Town Council,St. Gabriel Mirembe Maria Health Centre III,vh8cOiWZOv9,St. Gabriel Mirembe Maria Health Centre III,,,318.0,7.0,124.0,19.0,78.0,133.0,17.0,26.0,43.0,43.0,32.0,39.0,43.0,34.0,47.0,14.0,,,,,,,,,,,,,,,5.0,,,,,,221.0,,,78.0,98.0,
202310,October 2023,202310,,MOH - Uganda,North Central,Mubende District,Madudu Subcounty,St. Joseph Madudu Health Centre III,alZgEM25r1K,St. Joseph Madudu Health Centre III,,,237.0,8.0,64.0,10.0,32.0,89.0,30.0,30.0,98.0,57.0,46.0,41.0,57.0,46.0,75.0,8.0,,,,,,,,,,,,,,,,,,,,,114.0,,,32.0,53.0,29.0
202310,October 2023,202310,,MOH - Uganda,South Central,Kalungu District,Kyamulibwa Town Council,St. Joseph Of the Good Shepherd Health Centre,aTbmzoEvT5z,St. Joseph Of the Good Shepherd Health Centre,,,829.0,27.0,240.0,70.0,90.0,132.0,32.0,18.0,29.0,23.0,21.0,28.0,2.0,4.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,99.0,,,90.0,193.0,0.0
202310,October 2023,202310,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Jude Naama Health Centre III,AlO9MzUULQ7,St. Jude Naama Health Centre III,,,128.0,5.0,38.0,10.0,23.0,46.0,17.0,,21.0,21.0,16.0,21.0,21.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,49.0,,,23.0,145.0,1728.0
202310,October 2023,202310,,MOH - Uganda,South Central,Wakiso District,Kira Division,St. Kizito Health Health Centre III,hciTS8BI8Lx,St. Kizito Health Health Centre III,,,263.0,,65.0,2.0,13.0,15.0,2.0,,9.0,11.0,11.0,18.0,5.0,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,59.0,,,13.0,63.0,85.0
202310,October 2023,202310,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,St. Kizito Natyole Health Centre III,M7RLcStmJql,St. Kizito Natyole Health Centre III,,,737.0,3.0,68.0,20.0,97.0,123.0,73.0,73.0,118.0,75.0,70.0,73.0,80.0,70.0,76.0,35.0,,,,,,,,,,,,,,,,,,,,,385.0,,,97.0,950.0,658.0
202310,October 2023,202310,,MOH - Uganda,North Central,Mityana District,Busimbi Division,St. Luke Kiyinda Mityana Diocese Health Centre III,ocmJzmqmXWX,St. Luke Kiyinda Mityana Diocese Health Centre III,,,346.0,41.0,46.0,15.0,36.0,63.0,22.0,,28.0,28.0,15.0,20.0,28.0,15.0,30.0,13.0,,,,,,,,,,,,,,,,,,,,,134.0,,,36.0,2183.0,547.0
202310,October 2023,202310,,MOH - Uganda,North Central,Luwero District,Bombo Town Council,St. Luke Namaliga Health Centre IV,a01gDo4KauR,St. Luke Namaliga Health Centre IV,,,482.0,6.0,131.0,30.0,39.0,87.0,40.0,40.0,76.0,35.0,36.0,43.0,206.0,24.0,59.0,32.0,,,,,,,,,,,,,,,,,,,,,200.0,,,39.0,1205.0,1225.0
202310,October 2023,202310,,MOH - Uganda,South Central,Wakiso District,Ndejje Division,St. Magdalene Health Centre II,FzK1K0WRsFW,St. Magdalene Health Centre II,,,1106.0,8.0,,7.0,9.0,83.0,29.0,20.0,87.0,47.0,40.0,38.0,38.0,30.0,45.0,14.0,,,,,,,,,,,,,,,,,,,,,40.0,,,9.0,44.0,19.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Kyenjojo District,Mabira Town Council,St. Martins-Mabra Health Centre III,HEvqMCVc5qD,St. Martins-Mabra Health Centre III,,,203.0,4.0,139.0,36.0,228.0,228.0,82.0,,73.0,101.0,88.0,97.0,57.0,88.0,98.0,,,,,,,,,,,,,,,,,,,,,,486.0,,,228.0,,
202310,October 2023,202310,,MOH - Uganda,North Central,Luwero District,Butuntumula Subcounty,St. Mary's Kasaala Health Centre IV,DAcqiebFOcd,St. Mary's Kasaala Health Centre IV,,,605.0,12.0,78.0,20.0,34.0,100.0,29.0,0.0,61.0,31.0,32.0,33.0,0.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,448.0,,,34.0,152.0,182.0
202310,October 2023,202310,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mary's Maternity & Nursing Home,VCIAE5Bta3H,St. Mary's Maternity & Nursing Home,,,57.0,0.0,20.0,15.0,14.0,72.0,12.0,0.0,17.0,16.0,18.0,19.0,22.0,19.0,13.0,0.0,,,,,,3.0,,,,1.0,,2.0,,,,,,,,,55.0,,,14.0,686.0,6.0
202310,October 2023,202310,,MOH - Uganda,North Central,Kassanda District,Kiganda Town Council,St. Matia Mulumba Health Centre III,Ae8byorr2lF,St. Matia Mulumba Health Centre III,,,163.0,6.0,,21.0,41.0,147.0,42.0,,115.0,51.0,53.0,65.0,60.0,54.0,74.0,,,,,,,,,,,,,,,,,,,,,,91.0,,,41.0,1084.0,919.0
202310,October 2023,202310,,MOH - Uganda,South Central,Bukomansimbi District,Bukomansimbi Town Council,St. Mechtilda Kitaasa Health Centre III,agQsp6hFdZa,St. Mechtilda Kitaasa Health Centre III,,,1364.0,,86.0,10.0,67.0,59.0,24.0,,89.0,51.0,43.0,44.0,51.0,43.0,26.0,343.0,,,,,,,,,,,,,,,,,,,,,89.0,,,67.0,196.0,149.0
202310,October 2023,202310,,MOH - Uganda,South Central,Kalungu District,Lwabenge Subcounty,St. Monica Birongo Health Centre III,lQ9FxeRMd8s,St. Monica Birongo Health Centre III,,,295.0,40.0,143.0,43.0,120.0,98.0,32.0,0.0,59.0,33.0,30.0,29.0,33.0,30.0,20.0,14.0,,,,,,,,,,,,,,,,,,,,,98.0,,,120.0,2216.0,
202310,October 2023,202310,,MOH - Uganda,South Central,Mpigi District,Kiringente Subcounty,St. Monica Katende Health Centre III,aLQq5QTDV2s,St. Monica Katende Health Centre III,,,696.0,72.0,64.0,17.0,96.0,144.0,23.0,23.0,36.0,35.0,28.0,19.0,35.0,32.0,33.0,,,,,,,,,,,,,,,,,,,,,,164.0,,,96.0,448.0,2705.0
202310,October 2023,202310,,MOH - Uganda,North Central,Mityana District,Bulera Subcounty,St. Noah Buyambi Health Centre III,GAp2zlJ35sn,St. Noah Buyambi Health Centre III,,,83.0,1.0,50.0,3.0,3.0,19.0,14.0,,36.0,19.0,16.0,17.0,19.0,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,21.0,,,3.0,845.0,339.0
202310,October 2023,202310,,MOH - Uganda,North Central,Kyankwanzi District,Masodde-Karagi Town Council,St. Noah Vvumba Health Centre II,SPuSIQfsoKF,St. Noah Vvumba Health Centre II,,,155.0,8.0,,10.0,39.0,51.0,37.0,37.0,31.0,31.0,30.0,35.0,31.0,30.0,88.0,103.0,,,,,,,,,,,,,,,7.0,10.0,,,,,11.0,,,39.0,385.0,622.0
202310,October 2023,202310,,MOH - Uganda,North Central,Mityana District,Busunju Town Council,St. Padre Pio Mirembe Health Centre III,l3oOKBFWJkz,St. Padre Pio Mirembe Health Centre III,,,209.0,79.0,39.0,20.0,54.0,66.0,33.0,,98.0,44.0,47.0,53.0,44.0,47.0,41.0,11.0,,,,,,,,,,,,,,,,,,,,,66.0,,,54.0,145.0,662.0
202310,October 2023,202310,,MOH - Uganda,South Central,Lwengo District,Kyazanga Subcounty,"St. Peter,Busibo",DQT0OSOZ3sf,"St. Peter,Busibo",,,641.0,3.0,,8.0,8.0,66.0,16.0,,12.0,12.0,12.0,19.0,12.0,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,102.0,,,8.0,178.0,87.0
202310,October 2023,202310,,MOH - Uganda,North Central,Nakaseke District,Kapeeka Subcounty,St. Theresa Kabogwe Health Centre II,Khcb8YYpw8O,St. Theresa Kabogwe Health Centre II,,,160.0,,,2.0,17.0,34.0,22.0,,42.0,25.0,8.0,17.0,25.0,8.0,14.0,,,,,,,7.0,,,,1.0,,,,,,,,,,,37.0,,,17.0,28.0,549.0
202310,October 2023,202310,,MOH - Uganda,North Central,Mukono District,Nama Subcounty,Takajjunge Health Centre III,RfweVyD8d7w,Takajjunge Health Centre III,,,249.0,44.0,40.0,18.0,116.0,104.0,36.0,36.0,45.0,42.0,38.0,37.0,,,47.0,22.0,,,,,,,,,,,,,,,,,,,,,33.0,,,116.0,221.0,237.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Kyenjojo District,Butiiti Subcounty,Villa Maria (Kaihura) Health Centre II,aYcV6yUPUF5,Villa Maria (Kaihura) Health Centre II,,,202.0,,81.0,16.0,60.0,90.0,24.0,,48.0,29.0,12.0,19.0,29.0,12.0,22.0,3.0,,,,,,,,,,,,,,,,16.0,,,,,113.0,,,60.0,299.0,24.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Fort Portal City,Fort Portal Central Division,Virika Hospital,uiLzeURGsDn,Virika Hospital,,,1125.0,581.0,284.0,65.0,68.0,216.0,160.0,,124.0,124.0,120.0,117.0,124.0,120.0,112.0,50.0,,,,,,,,,,,,,,,8.0,57.0,6.0,,,,232.0,,,30.0,105.0,422.0
202310,October 2023,202310,,MOH - Uganda,South Central,Wakiso District,Gombe Division,Wanda Matugga Health Centre IV,MtdbKasioFr,Wanda Matugga Health Centre IV,,,397.0,3.0,,14.0,30.0,59.0,20.0,20.0,28.0,36.0,28.0,31.0,36.0,28.0,29.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,22.0,22.0
202310,October 2023,202310,,MOH - Uganda,Tooro,Kyegegwa District,Kabweza-Kyegegwa Subcounty,Wekomiire St. Thereza Health Centre III,Fz5Ar828O0m,Wekomiire St. Thereza Health Centre III,,,239.0,4.0,81.0,23.0,74.0,130.0,28.0,,73.0,33.0,42.0,29.0,33.0,30.0,26.0,122.0,,,,,,,,,,,,,,,,23.0,,,,,235.0,,,74.0,702.0,
202310,October 2023,202310,,MOH - Uganda,Tooro,Bunyangabu District,Kibiito Town Council,Yerya Health Centre III,z3ldDiQ4JHT,Yerya Health Centre III,,,314.0,0.0,130.0,28.0,70.0,119.0,36.0,26.0,45.0,39.0,43.0,40.0,39.0,44.0,34.0,70.0,,,,,,,,,,,,,,,,,,,,,126.0,,,70.0,160.0,75.0
202311,November 2023,202311,,MOH - Uganda,North Central,Nakaseke District,Nakaseke Town Council,Access Life Care Health Centre II,BQl9b7pSAhx,Access Life Care Health Centre II,,,958.0,276.0,,5.0,14.0,29.0,1.0,0.0,7.0,3.0,11.0,5.0,2.0,11.0,3.0,0.0,0.0,0.0,41.0,0.0,,46.0,69.0,,,1.0,,27.0,2.0,0.0,0.0,0.0,0.0,36.0,1.0,34.0,0.0,0.0,0.0,14.0,22.0,0.0
202311,November 2023,202311,,MOH - Uganda,Kampala,Kampala District,Central Division,Adventist Medical Centre,aWtkpwtp9JE,Adventist Medical Centre,,,172.0,27.0,,1.0,18.0,9.0,1.0,,23.0,12.0,17.0,10.0,12.0,17.0,14.0,3.0,,1.0,,1.0,,15.0,22.0,,,2.0,,,,,,,,,,2.0,44.0,,,17.0,32.0,
202311,November 2023,202311,,MOH - Uganda,North Central,Mityana District,Kakindu Subcounty,Arch Bishop Kiwanuka Mayirye Health Centre III,MGoloBUb8vi,Arch Bishop Kiwanuka Mayirye Health Centre III,,,76.0,23.0,17.0,6.0,6.0,37.0,11.0,,14.0,14.0,10.0,7.0,14.0,10.0,12.0,,,,,,,,,,,,,,,,,,,,,,103.0,,,6.0,41.0,
202311,November 2023,202311,,MOH - Uganda,South Central,Wakiso District,Wakiso Subcounty,Bbira Ngo Health Centre II,alzSFDpdbba,Bbira Ngo Health Centre II,,,340.0,85.0,,28.0,28.0,382.0,210.0,210.0,247.0,302.0,302.0,281.0,252.0,283.0,279.0,,1.0,,,,,6.0,34.0,,,12.0,,4.0,,3.0,,,,,3.0,,,,,28.0,178.0,
202311,November 2023,202311,,MOH - Uganda,North Central,Luwero District,Luweero Town Council,Bishop Ascili Hospital,adofLhuj4HH,Bishop Ascili Hospital,,,1122.0,1085.0,305.0,111.0,101.0,209.0,280.0,100.0,62.0,30.0,20.0,70.0,40.0,45.0,40.0,,,,,,,,,,,,,,,,,,,,,,530.0,,,101.0,180.0,94.0
202311,November 2023,202311,,MOH - Uganda,Busoga,Kamuli District,Kitayunjwa Subcounty,Budhatemwa Health Centre II,M7IdNzIwa32,Budhatemwa Health Centre II,,,440.0,20.0,,33.0,159.0,95.0,50.0,50.0,56.0,56.0,56.0,60.0,56.0,56.0,53.0,,1.0,1.0,,,,143.0,,,,,,13.0,2.0,2.0,,,,2.0,,67.0,,,,159.0,237.0,142.0
202311,November 2023,202311,,MOH - Uganda,North Central,Luwero District,Busiika Town Council,Bugema University Health Centre III,hrEjabfmkqU,Bugema University Health Centre III,,,2114.0,114.0,15.0,13.0,13.0,45.0,39.0,39.0,51.0,53.0,53.0,54.0,14.0,8.0,41.0,13.0,,,8.0,,,51.0,63.0,,,24.0,,19.0,6.0,,,,,8.0,,9.0,31.0,,,13.0,388.0,119.0
202311,November 2023,202311,,MOH - Uganda,Busoga,Kamuli District,Butansi Subcounty,Bugeywa Health Centre II,b9niqLqoyqP,Bugeywa Health Centre II,,,490.0,29.0,49.0,44.0,185.0,211.0,,0.0,58.0,58.0,73.0,59.0,58.0,73.0,58.0,,,21.0,26.0,27.0,,101.0,151.0,,,63.0,,47.0,12.0,,,,,27.0,,4.0,,,,185.0,33.0,175.0
